DATE,FII_Net_Purchase_Sales,DII_Net_Purchase_Sales,Total_Net
26-Sep-17,"-1,915.50","1,537.10",-378.4000000000001
25-Sep-17,"-1,249.40","1,010",-239.4000000000001
22-Sep-17,"-1,241.70",521.2,-720.5
21-Sep-17,"-1,205","1,416.60",211.5999999999999
20-Sep-17,"-1,185.40",946.2,-239.20000000000005
19-Sep-17,"-1,719.60",-77.7,-1797.3
18-Sep-17,-96.9,775.6,678.7
15-Sep-17,418.9,125.6,544.5
14-Sep-17,"-1,334.20",793.3,-540.9000000000001
13-Sep-17,-826.8,725.9,-100.89999999999998
12-Sep-17,"-1,230.70","1,313.10",82.39999999999986
11-Sep-17,-392.5,877.4,484.9
08-Sep-17,-256.4,488,231.60000000000002
07-Sep-17,-564,245.3,-318.7
06-Sep-17,"-1,353",51.6,-1301.4
05-Sep-17,-379.2,474.4,95.19999999999999
04-Sep-17,-873.9,-49.1,-923.0
01-Sep-17,-832.8,731.7,-101.09999999999991
31-Aug-17,77.6,509.7,587.3
30-Aug-17,-12.5,290.8,278.3
29-Aug-17,"-1,459.60","1,391.30",-68.29999999999995
28-Aug-17,-124.7,476.3,351.6
24-Aug-17,-696.9,"1,044.40",347.5000000000001
23-Aug-17,"-1,157.50",929.8,-227.70000000000005
22-Aug-17,-828.7,435,-393.70000000000005
21-Aug-17,"-1,983.40",474.7,-1508.7
18-Aug-17,"-2,182.10",584.6,-1597.5
17-Aug-17,-981,828.6,-152.39999999999998
16-Aug-17,"-1,090.10","1,336.90",246.80000000000018
14-Aug-17,"-1,638.80","1,619.20",-19.59999999999991
11-Aug-17,"-1,943.90","2,016.80",72.89999999999986
10-Aug-17,"-1,171.20",821.7,-349.5
09-Aug-17,-841.4,553.2,-288.19999999999993
08-Aug-17,"1,539.80",798.6,2338.4
07-Aug-17,-199.2,308.2,109.0
04-Aug-17,-853.8,"1,017.10",163.30000000000007
03-Aug-17,24.1,-389.3,-365.2
02-Aug-17,473.7,-233,240.7
01-Aug-17,-945.8,"1,390.60",444.79999999999995
31-Jul-17,"-1,196.90","1,768.40",571.5
28-Jul-17,-223.1,424.7,201.6
27-Jul-17,"1,869.90",-660,1209.9
26-Jul-17,-60.6,676.6,616.0
25-Jul-17,270.8,-209.5,61.30000000000001
24-Jul-17,-366.8,668.9,302.09999999999997
21-Jul-17,12.9,147.7,160.6
20-Jul-17,154.9,0.1,155.0
19-Jul-17,"1,046.60",-12.5,1034.1
18-Jul-17,317.4,-975,-657.6
17-Jul-17,328.6,-447.1,-118.5
14-Jul-17,673.6,-136.3,537.3
13-Jul-17,-59.2,279.1,219.90000000000003
12-Jul-17,361.2,-330.6,30.599999999999966
11-Jul-17,182,335.8,517.8
10-Jul-17,102.3,894.6,996.9
07-Jul-17,-522.1,720.1,198.0
06-Jul-17,-15.3,316,300.7
05-Jul-17,227.6,75.4,303.0
04-Jul-17,-834.4,295.9,-538.5
03-Jul-17,-804.7,954.3,149.5999999999999
30-Jun-17,-160.5,"1,195.70",1035.2
29-Jun-17,"-1,140.80",600.2,-540.5999999999999
28-Jun-17,-469.1,169,-300.1
23-Jun-17,270,-45.8,224.2
22-Jun-17,192.7,455.2,647.9
21-Jun-17,-152.8,-41.4,-194.20000000000002
20-Jun-17,-312.8,477.1,164.3
19-Jun-17,-250.4,529.9,279.5
16-Jun-17,-764.5,890.9,126.39999999999998
15-Jun-17,-645.4,854.8,209.39999999999998
14-Jun-17,-161.1,71.6,-89.5
13-Jun-17,-312.4,304.6,-7.7999999999999545
12-Jun-17,-169.2,-63.1,-232.29999999999998
09-Jun-17,-101,324.7,223.7
08-Jun-17,90.8,738.8,829.5999999999999
07-Jun-17,73.8,166.2,240.0
06-Jun-17,61.2,-360,-298.8
05-Jun-17,476.6,13.6,490.20000000000005
02-Jun-17,-59.1,222.3,163.20000000000002
01-Jun-17,-517.3,171.6,-345.69999999999993
31-May-17,"1,048.90",-939.5,109.40000000000009
30-May-17,-217.1,367,149.9
29-May-17,-710,290.5,-419.5
26-May-17,-274.1,"1,008.60",734.5
25-May-17,589.1,-236.4,352.70000000000005
24-May-17,81.9,197.3,279.20000000000005
23-May-17,-400.5,352.5,-48.0
22-May-17,-321.3,"1,262.60",941.3
19-May-17,-988.7,349.2,-639.5
18-May-17,-360.6,898,537.4
17-May-17,-731.4,614.5,-116.89999999999998
16-May-17,858.3,-401.9,456.4
15-May-17,235.3,-65.8,169.5
12-May-17,841.8,-710.8,131.0
11-May-17,"1,306.70","-1,037.20",269.5
10-May-17,893.4,-229.7,663.7
09-May-17,332.9,16.9,349.79999999999995
08-May-17,-542.5,663.3,120.79999999999995
05-May-17,-364,298.1,-65.89999999999998
04-May-17,-601.1,926.1,325.0
03-May-17,-517.7,112.4,-405.30000000000007
02-May-17,-611.8,541.4,-70.39999999999998
28-Apr-17,"-1,150.40","1,684.40",534.0
27-Apr-17,-181.7,233.3,51.60000000000002
26-Apr-17,-492.5,"1,011.40",518.9
25-Apr-17,178.8,998.3,1177.1
24-Apr-17,-279.6,984.2,704.6
21-Apr-17,-978.3,"1,132.40",154.10000000000014
20-Apr-17,-168.8,8.8,-160.0
19-Apr-17,-673.4,525.5,-147.89999999999998
18-Apr-17,-930.7,878.1,-52.60000000000002
17-Apr-17,-250.5,-52.4,-302.9
13-Apr-17,-407.9,65.4,-342.5
12-Apr-17,-580.7,701.1,120.39999999999998
11-Apr-17,-750.5,826.7,76.20000000000005
10-Apr-17,-716.2,201.7,-514.5
07-Apr-17,-262.4,414.9,152.5
06-Apr-17,142.7,-205.6,-62.900000000000006
05-Apr-17,340.1,-194,146.10000000000002
03-Apr-17,534.4,33.3,567.6999999999999
31-Mar-17,-295.9,"1,499.40",1203.5
30-Mar-17,68,"1,701.80",1769.8
29-Mar-17,461,"1,283",1744.0
28-Mar-17,"6,415.40",356.2,6771.599999999999
27-Mar-17,577.9,-594.5,-16.600000000000023
24-Mar-17,543.4,116.5,659.9
23-Mar-17,"1,094.40",-590.8,503.60000000000014
22-Mar-17,356.6,-779.9,-423.29999999999995
21-Mar-17,"1,662.70",-798.6,864.1
20-Mar-17,56.7,-536.2,-479.50000000000006
17-Mar-17,"1,532.40",-711.5,820.9000000000001
16-Mar-17,"1,360.10",-88.2,1271.8999999999999
15-Mar-17,"1,141.10",126.8,1267.8999999999999
14-Mar-17,"4,087.90","-1,519.90",2568.0
10-Mar-17,412.1,-13.9,398.20000000000005
09-Mar-17,487.6,11,498.6
08-Mar-17,"3,573","-1,735.10",1837.9
07-Mar-17,920.5,"-1,073.80",-153.29999999999995
06-Mar-17,564.2,-482,82.20000000000005
03-Mar-17,"1,529.50",-737,792.5
02-Mar-17,122.9,-83.2,39.7
01-Mar-17,-198.3,254.2,55.89999999999998
28-Feb-17,"1,146.20",268.3,1414.5
27-Feb-17,-145.6,263.8,118.20000000000002
23-Feb-17,392.3,-445,-52.69999999999999
22-Feb-17,-259.2,918,658.8
21-Feb-17,"-1,435.80","1,535.40",99.60000000000014
20-Feb-17,-433.4,827.9,394.5
17-Feb-17,"8,043.10","-5,632",2411.1000000000004
16-Feb-17,-215.7,846.1,630.4000000000001
15-Feb-17,225.8,249,474.8
14-Feb-17,-6.4,-3.2,-9.600000000000001
13-Feb-17,306.7,-171.7,135.0
10-Feb-17,504.5,-224.8,279.7
09-Feb-17,356.6,-379.6,-23.0
08-Feb-17,-127.7,-166.8,-294.5
07-Feb-17,201.1,"1,620",1821.1
06-Feb-17,-403.5,449.5,46.0
03-Feb-17,353.8,-42.5,311.3
02-Feb-17,108.6,-110.9,-2.3000000000000114
01-Feb-17,92.7,"1,133.70",1226.4
31-Jan-17,-532.9,237.4,-295.5
30-Jan-17,607.4,40,647.4
27-Jan-17,211.8,482.5,694.3
25-Jan-17,"1,378.80",383,1761.8
24-Jan-17,94,533.5,627.5
23-Jan-17,-288.8,520,231.2
20-Jan-17,-26.3,-175.5,-201.8
19-Jan-17,-132.3,379.6,247.3
17-Jan-17,142.2,-607.2,-465.00000000000006
16-Jan-17,-347.2,203.4,-143.79999999999998
13-Jan-17,-117.6,-473.5,-591.1
12-Jan-17,-12.8,-110.1,-122.89999999999999
11-Jan-17,-627.3,"1,116.20",488.9000000000001
10-Jan-17,-21.2,253.4,232.20000000000002
09-Jan-17,-325.1,96.8,-228.3
06-Jan-17,-255.2,165.3,-89.89999999999998
05-Jan-17,-86.9,449.1,362.20000000000005
04-Jan-17,-800.7,427.1,-373.6
03-Jan-17,-500.5,562.3,61.799999999999955
02-Jan-17,-260.6,20.7,-239.90000000000003
30-Dec-16,-585.6,725.3,139.69999999999993
29-Dec-16,-662.3,957.8,295.5
28-Dec-16,-527.1,824.8,297.69999999999993
27-Dec-16,-712.2,"1,502.40",790.2
26-Dec-16,"-1,095","1,065.40",-29.59999999999991
23-Dec-16,"-1,462.60","1,614.90",152.30000000000018
22-Dec-16,-614.4,319.8,-294.59999999999997
21-Dec-16,"-1,178.10","1,058",-120.09999999999991
20-Dec-16,-685.9,418.9,-267.0
19-Dec-16,-535.8,556.4,20.600000000000023
16-Dec-16,-90.4,30.5,-59.900000000000006
15-Dec-16,-612,-177.5,-789.5
14-Dec-16,-632.3,210.9,-421.4
13-Dec-16,"-2,181",178.9,-2002.1
12-Dec-16,-94.4,-266.2,-360.6
09-Dec-16,200.5,289.6,490.1
08-Dec-16,698.9,64.3,763.1999999999999
07-Dec-16,193.7,-56.3,137.39999999999998
06-Dec-16,161.8,-164.7,-2.8999999999999773
05-Dec-16,-317.8,163.6,-154.20000000000002
02-Dec-16,-190.5,-418.6,-609.1
01-Dec-16,-402.6,237.8,-164.8
30-Nov-16,-434.4,676.7,242.30000000000007
29-Nov-16,-715.3,534.2,-181.0999999999999
28-Nov-16,"-1,436.40","1,233.80",-202.60000000000014
25-Nov-16,-372.9,997.8,624.9
24-Nov-16,"-2,010.20","1,648.20",-362.0
23-Nov-16,"-1,023.10","1,254.70",231.60000000000002
22-Nov-16,-692.8,"1,075.20",382.4000000000001
21-Nov-16,"-1,310.80","1,211",-99.79999999999995
18-Nov-16,-926.3,"1,143.40",217.10000000000014
17-Nov-16,-983.9,"1,144.20",160.30000000000007
16-Nov-16,"-1,957","2,344.30",387.3000000000002
15-Nov-16,"-2,353.80",-104.8,-2458.6000000000004
11-Nov-16,"-1,493.30",64.7,-1428.6
10-Nov-16,-733.5,639.2,-94.29999999999995
09-Nov-16,"-2,095","1,116.30",-978.7
08-Nov-16,86.7,294.1,380.8
07-Nov-16,311.2,779.9,1091.1
04-Nov-16,-343.3,"1,089.90",746.6000000000001
03-Nov-16,-706.8,535,-171.79999999999995
02-Nov-16,-667.4,407.3,-260.09999999999997
01-Nov-16,-124,192.1,68.1
30-Oct-16,-106.8,13.2,-93.6
28-Oct-16,-777.6,"1,124.10",346.4999999999999
27-Oct-16,-469.9,856.5,386.6
26-Oct-16,"-1,450.60",989.5,-461.0999999999999
25-Oct-16,-606.3,389.1,-217.19999999999993
24-Oct-16,-325.1,333.3,8.199999999999989
21-Oct-16,-272.9,500.4,227.5
20-Oct-16,7.3,583.2,590.5
19-Oct-16,-282.8,724.6,441.8
18-Oct-16,345,173.4,518.4
17-Oct-16,-456.6,235.6,-221.00000000000003
14-Oct-16,-946.4,556.9,-389.5
13-Oct-16,-911.5,679.5,-232.0
10-Oct-16,-547.3,469,-78.29999999999995
07-Oct-16,56.2,726.8,783.0
06-Oct-16,353.8,-124.4,229.4
05-Oct-16,243,-349.9,-106.89999999999998
04-Oct-16,344.1,-172.2,171.90000000000003
03-Oct-16,34.2,198,232.2
30-Sep-16,"-1,028.30","1,560.30",532.0
29-Sep-16,"3,413.40","1,630.90",5044.3
28-Sep-16,73.8,-69.5,4.299999999999997
27-Sep-16,-155.8,90.7,-65.10000000000001
26-Sep-16,-206.4,-113.4,-319.8
23-Sep-16,-300,496.1,196.10000000000002
22-Sep-16,336.9,310.4,647.3
21-Sep-16,183.8,-230.6,-46.79999999999998
20-Sep-16,"-1,146.90",777.5,-369.4000000000001
19-Sep-16,205.4,-252.3,-46.900000000000006
16-Sep-16,660.6,-213.1,447.5
15-Sep-16,345.4,-456.9,-111.5
14-Sep-16,-477.3,-8.5,-485.8
12-Sep-16,-593.6,-12.9,-606.5
09-Sep-16,-315.2,-328.3,-643.5
08-Sep-16,111.4,-587.4,-476.0
07-Sep-16,854.1,-768.6,85.5
06-Sep-16,"1,438.70",-268.2,1170.5
02-Sep-16,231.2,134.9,366.1
01-Sep-16,-301.5,308.2,6.699999999999989
31-Aug-16,854.2,847.7,1701.9
30-Aug-16,390.6,485.1,875.7
29-Aug-16,286.5,17.5,304.0
26-Aug-16,341.4,-266.4,75.0
25-Aug-16,-372.1,-357,-729.1
24-Aug-16,-39.3,129.2,89.89999999999999
23-Aug-16,-0.2,-451.9,-452.09999999999997
22-Aug-16,-300.5,52.5,-248.0
19-Aug-16,409.9,106.2,516.1
18-Aug-16,162.2,-14.4,147.79999999999998
17-Aug-16,0,-89.4,-89.4
16-Aug-16,684.7,-109,575.7
12-Aug-16,"1,203.70",-392.5,811.2
11-Aug-16,608.4,-621.6,-13.200000000000045
10-Aug-16,412.6,-747.3,-334.69999999999993
09-Aug-16,144.2,-610.2,-466.00000000000006
08-Aug-16,"1,156.20",-876.3,279.9000000000001
05-Aug-16,435.6,616.3,1051.9
04-Aug-16,559.5,-527.1,32.39999999999998
03-Aug-16,578.2,-800.8,-222.5999999999999
02-Aug-16,536.3,-383.2,153.09999999999997
01-Aug-16,726.2,-413.8,312.40000000000003
29-Jul-16,-14,148.3,134.3
28-Jul-16,"1,767.10","-1,074.50",692.5999999999999
27-Jul-16,404.7,-152.5,252.2
26-Jul-16,670.9,-418.3,252.59999999999997
25-Jul-16,891,-67.9,823.1
22-Jul-16,437.8,-365.7,72.10000000000002
21-Jul-16,420.2,-372.4,47.80000000000001
20-Jul-16,215.2,-45.4,169.79999999999998
19-Jul-16,548.9,-377.4,171.5
18-Jul-16,599.1,-439.1,160.0
15-Jul-16,"1,461.30","-1,034",427.29999999999995
14-Jul-16,869.8,-874.2,-4.400000000000091
13-Jul-16,290.5,-654.7,-364.20000000000005
12-Jul-16,212.9,119.3,332.2
11-Jul-16,"1,055.80",-610.6,445.19999999999993
08-Jul-16,330.6,-512.7,-182.10000000000002
07-Jul-16,-299.5,-160,-459.5
05-Jul-16,265.6,-447.5,-181.89999999999998
04-Jul-16,182.3,377.4,559.7
01-Jul-16,-187.5,907,719.5
30-Jun-16,"1,107.40",-190.8,916.6000000000001
29-Jun-16,102.9,-20.2,82.7
28-Jun-16,-190.4,-242.7,-433.1
27-Jun-16,-146.1,-147.1,-293.2
24-Jun-16,-629.1,114.9,-514.2
23-Jun-16,81.9,203.6,285.5
22-Jun-16,-41.1,361.3,320.2
21-Jun-16,484.7,-335.5,149.2
20-Jun-16,-537.5,724.1,186.60000000000002
17-Jun-16,32,-26.2,5.800000000000001
16-Jun-16,-156.8,-163,-319.8
15-Jun-16,-108.2,234.1,125.89999999999999
14-Jun-16,-113.4,-32.3,-145.7
13-Jun-16,212.2,-597.8,-385.59999999999997
10-Jun-16,201.3,-165.6,35.70000000000002
09-Jun-16,234.2,-317.7,-83.5
08-Jun-16,529.2,-257.8,271.40000000000003
07-Jun-16,499.7,46.3,546.0
06-Jun-16,28.3,-230.6,-202.29999999999998
03-Jun-16,"1,585",-393.2,1191.8
02-Jun-16,521.8,-576.9,-55.10000000000002
01-Jun-16,259.9,-160.5,99.39999999999998
31-May-16,-114.5,60.3,-54.2
30-May-16,355.5,-211.1,144.4
27-May-16,479.9,69.3,549.1999999999999
26-May-16,581.3,685.4,1266.6999999999998
25-May-16,495.1,337.2,832.3
24-May-16,-815.5,990,174.5
23-May-16,-65.6,-167.8,-233.4
20-May-16,-743.9,597.5,-146.39999999999998
19-May-16,-764.6,"1,483.60",718.9999999999999
18-May-16,-250.7,239.9,-10.799999999999983
16-May-16,-79.8,-127.9,-207.7
13-May-16,"1,493.90",667,2160.9
12-May-16,24.1,258.4,282.5
11-May-16,-362.2,729.6,367.40000000000003
10-May-16,328.6,68.2,396.8
09-May-16,224.4,350.6,575.0
06-May-16,27.7,179.8,207.5
05-May-16,-388.5,251.8,-136.7
04-May-16,-66.4,-78.8,-145.2
03-May-16,-755.3,484.6,-270.69999999999993
02-May-16,434.9,-109.6,325.29999999999995
29-Apr-16,-205.3,28.1,-177.20000000000002
28-Apr-16,120.6,-416.2,-295.6
27-Apr-16,411,-295.1,115.89999999999998
26-Apr-16,512.2,21.2,533.4000000000001
25-Apr-16,222.3,-748,-525.7
22-Apr-16,191.1,-168.6,22.5
21-Apr-16,805.4,65.7,871.1
20-Apr-16,-80.1,-300.1,-380.20000000000005
18-Apr-16,978,-313.2,664.8
13-Apr-16,644.3,269.9,914.1999999999999
08-Apr-16,180.3,-159,21.30000000000001
06-Apr-16,-493.6,258.7,-234.90000000000003
05-Apr-16,-800.8,55.8,-745.0
04-Apr-16,236.8,-333.7,-96.89999999999998
01-Apr-16,214,-519.9,-305.9
31-Mar-16,"4,056.60","-2,890.60",1166.0
30-Mar-16,"1,442.50",-396.9,1045.6
29-Mar-16,513.4,-556.7,-43.30000000000007
28-Mar-16,"2,042.90","-2,494.40",-451.5
23-Mar-16,976.9,"-1,022.60",-45.700000000000045
22-Mar-16,"1,095.40",-930.4,165.0000000000001
21-Mar-16,"1,396.30",-618.8,777.5
18-Mar-16,"1,712.60",-403.4,1309.1999999999998
17-Mar-16,744.5,-168.4,576.1
16-Mar-16,625.6,-680.2,-54.60000000000002
15-Mar-16,-54,-302.3,-356.3
14-Mar-16,"1,035.60",-805.3,230.29999999999995
11-Mar-16,378.4,-432.8,-54.400000000000034
10-Mar-16,"1,063.10",-598,465.0999999999999
09-Mar-16,462.9,-823.6,-360.70000000000005
08-Mar-16,775.1,"-1,341.50",-566.4
04-Mar-16,671.6,-533.1,138.5
03-Mar-16,912,-464.8,447.2
02-Mar-16,"1,437.50",-593.7,843.8
01-Mar-16,"2,912.60",-834.6,2078.0
29-Feb-16,"-2,018","1,445.20",-572.8
26-Feb-16,-695.4,784.1,88.70000000000005
25-Feb-16,"-1,465.70",807,-658.7
24-Feb-16,-731,605.9,-125.10000000000002
23-Feb-16,-289.7,257.9,-31.80000000000001
22-Feb-16,-656.9,597.9,-59.0
19-Feb-16,-191.7,16.5,-175.2
18-Feb-16,418.6,712.1,1130.7
17-Feb-16,-560,384.5,-175.5
16-Feb-16,-964.2,590.7,-373.5
15-Feb-16,"-1,311.60","1,987.40",675.8000000000002
12-Feb-16,-398.4,545.1,146.70000000000005
11-Feb-16,"-1,112.70","1,222.10",109.39999999999986
10-Feb-16,-751.3,196.9,-554.4
09-Feb-16,-680.7,-174.1,-854.8000000000001
08-Feb-16,-84.6,279.5,194.9
05-Feb-16,-606.8,760,153.20000000000005
04-Feb-16,-195.9,476.4,280.5
03-Feb-16,-357.1,-144.8,-501.90000000000003
02-Feb-16,-114,-323.2,-437.2
01-Feb-16,253.9,-535.7,-281.80000000000007
29-Jan-16,571.7,240,811.7
28-Jan-16,-961.8,394.2,-567.5999999999999
27-Jan-16,-366.9,500,133.10000000000002
25-Jan-16,-91.2,307.9,216.7
22-Jan-16,-769.8,915.6,145.80000000000007
21-Jan-16,"-1,747.20","1,267.70",-479.5
20-Jan-16,"-1,324.70","1,383.10",58.399999999999864
19-Jan-16,-857.7,"1,386.80",529.0999999999999
18-Jan-16,"-1,203.80","1,122.80",-81.0
15-Jan-16,"-1,123.80",688.8,-435.0
14-Jan-16,"-1,222","1,526.20",304.20000000000005
13-Jan-16,-75.9,618.8,542.9
12-Jan-16,-541,141.2,-399.8
11-Jan-16,"-1,319.20",901,-418.20000000000005
08-Jan-16,"-1,237","1,004",-233.0
07-Jan-16,"-1,051.70",190.9,-860.8000000000001
06-Jan-16,-242.5,576.6,334.1
05-Jan-16,-352.4,13.2,-339.2
04-Jan-16,-667.2,-222.8,-890.0
01-Jan-16,228.1,-81.2,146.89999999999998
31-Dec-15,"1,123.40",-257.7,865.7
30-Dec-15,152.2,-74.4,77.79999999999998
29-Dec-15,8.5,6.4,14.9
28-Dec-15,-302.6,987.8,685.1999999999999
24-Dec-15,-112,8,-104.0
23-Dec-15,385.8,632.6,1018.4000000000001
22-Dec-15,168.7,238.4,407.1
21-Dec-15,37.4,62.7,100.1
18-Dec-15,-7,-405,-412.0
17-Dec-15,638,-366.2,271.8
16-Dec-15,-503.2,"1,024",520.8
15-Dec-15,48.7,273.9,322.59999999999997
14-Dec-15,-157.1,386.5,229.4
11-Dec-15,253.7,292.9,546.5999999999999
10-Dec-15,-580.3,410.9,-169.39999999999998
09-Dec-15,-527.4,864.7,337.30000000000007
08-Dec-15,-518.5,590.3,71.79999999999995
07-Dec-15,-65,-54.9,-119.9
04-Dec-15,"-1,745.70","1,069",-676.7
03-Dec-15,-611.4,521.1,-90.29999999999995
02-Dec-15,60.6,-78.3,-17.699999999999996
01-Dec-15,-106.8,194.8,88.00000000000001
30-Nov-15,"-1,043.80",601.7,-442.0999999999999
27-Nov-15,-519.2,900.5,381.29999999999995
26-Nov-15,-398.1,949,550.9
24-Nov-15,-540.1,532.1,-8.0
23-Nov-15,-35.4,90.3,54.9
20-Nov-15,-94.1,610.2,516.1
19-Nov-15,-343.2,233.8,-109.39999999999998
18-Nov-15,-768.5,759.3,-9.200000000000045
17-Nov-15,-492.4,783,290.6
16-Nov-15,"-1,051.30",661.7,-389.5999999999999
13-Nov-15,-746.7,70.9,-675.8000000000001
11-Nov-15,-11.9,10.5,-1.4000000000000004
10-Nov-15,-662,658.3,-3.7000000000000455
09-Nov-15,-861.1,621.2,-239.89999999999998
06-Nov-15,219.2,-39.4,179.79999999999998
05-Nov-15,-991.9,636.2,-355.69999999999993
04-Nov-15,33.2,-74.9,-41.7
03-Nov-15,-449.8,350.3,-99.5
02-Nov-15,-272.7,145.4,-127.29999999999998
30-Oct-15,"-1,464.90","1,560.10",95.19999999999982
29-Oct-15,174.1,-299.2,-125.1
28-Oct-15,-731.2,160.2,-571.0
27-Oct-15,9.5,-165.4,-155.9
26-Oct-15,724.5,-530.8,193.70000000000005
23-Oct-15,229.2,-155.9,73.29999999999998
21-Oct-15,-48.3,-138.7,-187.0
20-Oct-15,523.7,-355,168.70000000000005
19-Oct-15,898.2,-246.3,651.9000000000001
16-Oct-15,436.8,102.5,539.3
14-Oct-15,121.8,-207.6,-85.8
13-Oct-15,272.6,-273.5,-0.8999999999999773
12-Oct-15,317.6,-175.1,142.50000000000003
09-Oct-15,483.9,-369,114.89999999999998
08-Oct-15,-48.9,-299.8,-348.7
07-Oct-15,-50.6,-218.8,-269.40000000000003
06-Oct-15,480.2,-424.6,55.599999999999966
05-Oct-15,649.9,365.8,1015.7
01-Oct-15,48.6,152.2,200.79999999999998
30-Sep-15,116.1,-191.8,-75.70000000000002
29-Sep-15,"-1,112.60",876.2,-236.39999999999986
28-Sep-15,-650,505.6,-144.39999999999998
24-Sep-15,-115.1,50.7,-64.39999999999999
23-Sep-15,"-1,330.10",891.4,-438.69999999999993
22-Sep-15,"-1,052.20",378.3,-673.9000000000001
21-Sep-15,154.9,104.1,259.0
18-Sep-15,643.5,415.1,1058.6
16-Sep-15,-337.3,423.8,86.5
15-Sep-15,-910.8,480.5,-430.29999999999995
14-Sep-15,58.8,183.9,242.7
11-Sep-15,-754.3,411.4,-342.9
10-Sep-15,-121.2,66.6,-54.60000000000001
09-Sep-15,-452.1,"1,194.60",742.4999999999999
08-Sep-15,-659.7,447.4,-212.30000000000007
07-Sep-15,-826.9,504.1,-322.79999999999995
04-Sep-15,"-1,287.10","1,128.70",-158.39999999999986
03-Sep-15,-394.3,840.4,446.09999999999997
02-Sep-15,"-1,573.40",880.3,-693.1000000000001
01-Sep-15,-675.3,681.9,6.600000000000023
31-Aug-15,-551.2,478.6,-72.60000000000002
28-Aug-15,56.4,847.4,903.8
27-Aug-15,"-3,347.40","2,577.10",-770.3000000000002
26-Aug-15,"-2,345.80","1,881.10",-464.7000000000003
25-Aug-15,"-2,080","1,963.10",-116.90000000000009
24-Aug-15,"-5,275.40","4,097.80",-1177.5999999999995
21-Aug-15,"-2,340.60","1,524.10",-816.5
20-Aug-15,"-1,007.30",567.9,-439.4
19-Aug-15,-423.7,383.3,-40.39999999999998
18-Aug-15,-255.4,127.5,-127.9
17-Aug-15,142.3,183.7,326.0
14-Aug-15,403.8,179.2,583.0
13-Aug-15,-625.9,545.9,-80.0
12-Aug-15,"-1,855","1,223.80",-631.2
11-Aug-15,-736.8,130.7,-606.0999999999999
10-Aug-15,-14.4,-50,-64.4
07-Aug-15,-93.7,34.1,-59.6
06-Aug-15,108.9,-111.8,-2.8999999999999915
04-Aug-15,118.7,-112.6,6.1000000000000085
03-Aug-15,350.4,-33.4,317.0
31-Jul-15,-277.8,"1,021.30",743.5
30-Jul-15,-170.7,499.6,328.90000000000003
29-Jul-15,-186.2,642.7,456.50000000000006
27-Jul-15,-859.9,238.7,-621.2
24-Jul-15,6.6,196.4,203.0
23-Jul-15,185.4,-276.7,-91.29999999999998
22-Jul-15,450.3,-351.8,98.5
21-Jul-15,-226.9,146.3,-80.6
20-Jul-15,714.4,-848.8,-134.39999999999998
17-Jul-15,605.6,-175.2,430.40000000000003
16-Jul-15,745.8,-98.5,647.3
15-Jul-15,407.7,-50.4,357.3
14-Jul-15,269.9,-130.9,138.99999999999997
13-Jul-15,528,-171.6,356.4
10-Jul-15,-465.3,590.5,125.19999999999999
09-Jul-15,-254.1,79.1,-175.0
08-Jul-15,-354.3,-346.7,-701.0
07-Jul-15,23.5,-94.7,-71.2
06-Jul-15,149.4,-409.7,-260.29999999999995
03-Jul-15,356.3,-220.6,135.70000000000002
02-Jul-15,575.3,-219,356.29999999999995
01-Jul-15,75,52.1,127.1
30-Jun-15,-551.4,580.6,29.200000000000045
29-Jun-15,-711.9,906.4,194.5
26-Jun-15,-203.7,234.2,30.5
25-Jun-15,280.2,-8.4,271.8
24-Jun-15,92.6,13.5,106.1
23-Jun-15,-375,404.2,29.19999999999999
22-Jun-15,651.3,-94,557.3
19-Jun-15,-106.1,447.6,341.5
18-Jun-15,-784.7,"1,110",325.29999999999995
17-Jun-15,-940.9,"1,447.10",506.19999999999993
16-Jun-15,-521.6,644.8,123.19999999999993
15-Jun-15,-604.9,650.5,45.60000000000002
12-Jun-15,-671,705.6,34.60000000000002
11-Jun-15,-622.9,589.3,-33.60000000000002
10-Jun-15,-482.1,788.1,306.0
09-Jun-15,-645,692.3,47.299999999999955
08-Jun-15,-749.1,529.8,-219.30000000000007
05-Jun-15,-550.3,879.5,329.20000000000005
04-Jun-15,511.9,772,1283.9
03-Jun-15,-727.6,412.7,-314.90000000000003
02-Jun-15,-594.1,271.6,-322.5
01-Jun-15,113.5,49.3,162.8
29-May-15,"2,284.30","-2,267.90",16.40000000000009
28-May-15,-792.5,683.3,-109.20000000000005
27-May-15,-935,594,-341.0
26-May-15,114.8,123.8,238.6
25-May-15,74.1,0.2,74.3
22-May-15,211.4,237.6,449.0
21-May-15,-186.3,404,217.7
20-May-15,123.5,103.6,227.1
19-May-15,48.1,451,499.1
18-May-15,-202.1,618.5,416.4
15-May-15,-38.3,563.6,525.3000000000001
14-May-15,-73.8,302.6,228.8
13-May-15,-71.2,254,182.8
12-May-15,"-1,329.40","1,331.90",2.5
11-May-15,170,328.6,498.6
08-May-15,-437.6,"1,114.40",676.8000000000001
07-May-15,"-1,360.70","1,158",-202.70000000000005
06-May-15,"-1,699.60","1,455",-244.5999999999999
05-May-15,-756.5,979.2,222.70000000000005
04-May-15,60.5,146.8,207.3
30-Apr-15,"-3,157.60","2,460.80",-696.7999999999997
29-Apr-15,-718.3,912.5,194.20000000000005
